LeftBlack, -0.800208, 0.9608293, -0.8865776, 0.9200386
LeftWhite, 0.89401525, -0.99601287, 0.91144115, -0.942489
SlashBlack, 0.8035104, -0.82914937, -0.98241305, 0.84652644
SlashWhite, -0.91257185, 0.82830346, 0.8271003, -0.9702552
Undefined, -0.8638732, 0.9918356, 0.92084676, 0.84845245
Undefined, 0.8351495, -0.9315775, 0.8705503, 0.88036007
Undefined, 0.87161016, 0.8524187, -0.87720054, 0.9125272
Undefined, 0.9870414, 0.86075485, 0.9968807, -0.92139256
Undefined, 0.9636576, -0.8909494, -0.81788045, -0.9344567
Undefined, -0.8303531, 0.97597045, -0.83752614, -0.8314464
Undefined, -0.82831913, -0.8153322, 0.9276394, -0.9980307
Undefined, -0.94832367, -0.97746444, -0.9156008, 0.86338747
AllBlack, -0.9428763, -0.8114307, -0.87694925, -0.96271706
AllWhite, 0.81123775, 0.93098634, 0.9696358, 0.8686305
TopBlack, -0.890279, -0.80621755, 0.8484284, 0.84159654
TopWhite, 0.9188123, 0.998914, -0.9554476, -0.9427556
LeftBlack, -0.83226866, 0.8610205, -0.8828688, 0.82162243
LeftWhite, 0.81042296, -0.89264363, 0.93990207, -0.8879028
SlashBlack, 0.95430946, -0.88940036, -0.8201333, 0.81981736
SlashWhite, -0.80393803, 0.8725196, 0.9320364, -0.89414567
Undefined, -0.93681794, 0.8138131, 0.9696509, 0.97561073
Undefined, 0.9838056, -0.83416367, 0.91015476, 0.8326712
Undefined, 0.9213136, 0.94925, -0.84417766, 0.82413554
Undefined, 0.92754203, 0.9959296, 0.91263413, -0.8294051
Undefined, 0.8598845, -0.98488384, -0.965762, -0.8873032
Undefined, -0.8945956, 0.89397836, -0.85296446, -0.85023266
Undefined, -0.8715286, -0.98904645, 0.8084076, -0.92183745
Undefined, -0.910853, -0.9498184, -0.86469245, 0.8177594
AllBlack, -0.87418115, -0.95428276, -0.9047786, -0.90499914
AllWhite, 0.8292631, 0.97983694, 0.95895, 0.998105
TopBlack, -0.95086575, -0.8501976, 0.90030885, 0.861173
TopWhite, 0.8484659, 0.91576654, -0.96036077, -0.95837986
LeftBlack, -0.97676617, 0.9907282, -0.95993286, 0.8190542
LeftWhite, 0.90675753, -0.84473324, 0.99955004, -0.8428396
SlashBlack, 0.9608486, -0.9194182, -0.9040821, 0.99475914
SlashWhite, -0.8257561, 0.9883173, 0.9218182, -0.9714952
Undefined, -0.88455755, 0.8264182, 0.9499544, 0.97325927
Undefined, 0.89115095, -0.80763495, 0.80014205, 0.8800476
Undefined, 0.8259339, 0.9676571, -0.9364374, 0.844398
Undefined, 0.9936695, 0.9917915, 0.8017667, -0.9557621
Undefined, 0.8286857, -0.85002774, -0.9450712, -0.9201248
Undefined, -0.9898855, 0.8456383, -0.91100186, -0.829448
Undefined, -0.9547327, -0.861939, 0.9441505, -0.9098448
Undefined, -0.87575483, -0.9641908, -0.9723489, 0.9625484
AllBlack, -0.9283794, -0.92881364, -0.9766155, -0.8220477
AllWhite, 0.96581215, 0.9871015, 0.86722887, 0.96913123
TopBlack, -0.9905861, -0.87988526, 0.9931203, 0.9391005
TopWhite, 0.90829575, 0.955152, -0.8491701, -0.9690572
LeftBlack, -0.91765153, 0.94832003, -0.96607345, 0.97572833
LeftWhite, 0.8432461, -0.8016933, 0.9816097, -0.8389193
SlashBlack, 0.91541636, -0.9205064, -0.81852657, 0.82921195
SlashWhite, -0.86348444, 0.89029723, 0.8042928, -0.8617431
Undefined, -0.99530816, 0.97388905, 0.91601866, 0.8648558
Undefined, 0.81517595, -0.97971904, 0.98994994, 0.8415842
Undefined, 0.9827989, 0.97594005, -0.9295387, 0.91000026
Undefined, 0.85251796, 0.97190136, 0.9211522, -0.9995807
Undefined, 0.8127689, -0.9750933, -0.99219334, -0.9274348
Undefined, -0.9981173, 0.9966206, -0.9193023, -0.92668605
Undefined, -0.94720393, -0.9376962, 0.9066313, -0.84530574
Undefined, -0.96857494, -0.8380169, -0.90564674, 0.9002889
AllBlack, -0.87559247, -0.93137723, -0.94379234, -0.93440676
AllWhite, 0.8391333, 0.98431426, 0.9538812, 0.9379325
TopBlack, -0.9583701, -0.92448926, 0.9929295, 0.86730605
TopWhite, 0.87215465, 0.8716094, -0.9864013, -0.943515
LeftBlack, -0.99935424, 0.8189459, -0.8164431, 0.88839114
LeftWhite, 0.8981039, -0.876858, 0.86362576, -0.99868757
SlashBlack, 0.8545868, -0.9893326, -0.9176519, 0.87747973
SlashWhite, -0.8730877, 0.9446442, 0.87300926, -0.94478196
Undefined, -0.87029326, 0.8292498, 0.8344078, 0.9211407
Undefined, 0.828109, -0.9867454, 0.9604474, 0.8284546
Undefined, 0.8212121, 0.8542608, -0.9690647, 0.8736281
Undefined, 0.8036911, 0.85199624, 0.8545314, -0.87559456
Undefined, 0.9512949, -0.96311635, -0.8459515, -0.94962907
Undefined, -0.82157385, 0.8172556, -0.802185, -0.9987344
Undefined, -0.8677515, -0.9451048, 0.87982, -0.84980077
Undefined, -0.8666623, -0.8764015, -0.8648448, 0.8137259
AllBlack, -0.85147995, -0.8481476, -0.9970128, -0.8429048
AllWhite, 0.8372016, 0.8652606, 0.9154059, 0.8126088
TopBlack, -0.8584985, -0.9879884, 0.86717904, 0.8438431
TopWhite, 0.90779334, 0.9899977, -0.9949965, -0.80259055
LeftBlack, -0.93480116, 0.84205735, -0.9261849, 0.90997136
LeftWhite, 0.8986927, -0.92338026, 0.9232081, -0.85303766
SlashBlack, 0.8270648, -0.8356734, -0.8533892, 0.8830043
SlashWhite, -0.90692544, 0.9106466, 0.9617923, -0.9448106
Undefined, -0.989416, 0.95533884, 0.8221481, 0.9555435
Undefined, 0.8549834, -0.8116266, 0.838393, 0.88603425
Undefined, 0.8477104, 0.8333427, -0.89113057, 0.8335854
Undefined, 0.9500766, 0.9583419, 0.8909411, -0.8777538
Undefined, 0.95010823, -0.87722945, -0.9149996, -0.824605
Undefined, -0.9502166, 0.95487344, -0.9150331, -0.92809975
Undefined, -0.92493945, -0.94397515, 0.81583995, -0.80152816
Undefined, -0.8118714, -0.83240163, -0.90568334, 0.9478519
AllBlack, -0.82619613, -0.9223684, -0.8544271, -0.9524545
AllWhite, 0.96784955, 0.839453, 0.9476071, 0.92317456
TopBlack, -0.8036644, -0.8401506, 0.862261, 0.86535007
TopWhite, 0.8322497, 0.8896227, -0.9029611, -0.868723
LeftBlack, -0.9447323, 0.9756354, -0.9328961, 0.829696
LeftWhite, 0.995647, -0.9371873, 0.99459404, -0.8345426
SlashBlack, 0.8403057, -0.8940484, -0.8306041, 0.91100824
SlashWhite, -0.99578667, 0.83686477, 0.87416285, -0.81530875
Undefined, -0.92765933, 0.9432787, 0.80738926, 0.8277082
Undefined, 0.90391475, -0.93848664, 0.90990424, 0.91065526
Undefined, 0.92962235, 0.99182504, -0.82094055, 0.91006595
Undefined, 0.89261246, 0.84968305, 0.89585006, -0.8353167
Undefined, 0.8410141, -0.94711703, -0.85679585, -0.836236
Undefined, -0.8995056, 0.87598735, -0.95220494, -0.8890088
Undefined, -0.92777437, -0.81988454, 0.9121488, -0.87380123
Undefined, -0.808849, -0.8365989, -0.9273879, 0.9667996
AllBlack, -0.9659878, -0.84695226, -0.93769073, -0.88897103
AllWhite, 0.88223344, 0.8752529, 0.96480817, 0.8062457
TopBlack, -0.8657312, -0.8222408, 0.90007365, 0.8038219
TopWhite, 0.9162468, 0.8845281, -0.9419301, -0.99062264
LeftBlack, -0.99819833, 0.9952873, -0.8699941, 0.84866965
LeftWhite, 0.9800689, -0.8379268, 0.91580313, -0.851672
SlashBlack, 0.9910737, -0.91838044, -0.8999338, 0.8840302
SlashWhite, -0.8263378, 0.836103, 0.9018063, -0.8930235
Undefined, -0.86443716, 0.85414094, 0.94407815, 0.8456602
Undefined, 0.9119923, -0.80687904, 0.9530833, 0.96576124
Undefined, 0.9823088, 0.8505502, -0.9705048, 0.8772648
Undefined, 0.97591364, 0.948383, 0.97276205, -0.8432463
Undefined, 0.8779544, -0.92152613, -0.8756029, -0.8135616
Undefined, -0.9666047, 0.87871826, -0.9867307, -0.92806095
Undefined, -0.9311491, -0.88601875, 0.8978973, -0.96385306
Undefined, -0.9753191, -0.88077796, -0.9799079, 0.82962817
AllBlack, -0.92043453, -0.80705017, -0.93938476, -0.8621058
AllWhite, 0.9404499, 0.8962699, 0.87863034, 0.9913193
TopBlack, -0.84220403, -0.9042329, 0.8663608, 0.9295187
TopWhite, 0.867422, 0.83853835, -0.87575835, -0.8426907
LeftBlack, -0.94561833, 0.85668755, -0.80607575, 0.9048117
LeftWhite, 0.9605001, -0.8882446, 0.9264188, -0.9857189
SlashBlack, 0.86741024, -0.8160172, -0.9145111, 0.8259736
SlashWhite, -0.90898174, 0.9892302, 0.99044216, -0.90153086
Undefined, -0.8706423, 0.94087666, 0.95683026, 0.9688635
Undefined, 0.8089982, -0.9106563, 0.9027963, 0.98168457
Undefined, 0.8428958, 0.8842836, -0.9713576, 0.8623718
Undefined, 0.8123574, 0.857212, 0.860639, -0.8926107
Undefined, 0.8102604, -0.8552066, -0.8182347, -0.9186315
Undefined, -0.8747022, 0.8750962, -0.86912805, -0.83218986
Undefined, -0.8806314, -0.9536658, 0.99469554, -0.9244327
Undefined, -0.9817588, -0.8526567, -0.88233757, 0.8529738
AllBlack, -0.9137907, -0.96483, -0.8588764, -0.9265453
AllWhite, 0.8817081, 0.9068948, 0.83369243, 0.83496207
TopBlack, -0.9538912, -0.82439125, 0.8619159, 0.8762165
TopWhite, 0.91688704, 0.86404693, -0.9733615, -0.81019825
LeftBlack, -0.95537823, 0.82190037, -0.8157132, 0.85377514
LeftWhite, 0.97099555, -0.8718107, 0.82682866, -0.99554616
SlashBlack, 0.8717486, -0.9246404, -0.8882321, 0.85533243
SlashWhite, -0.91596067, 0.97836363, 0.99992573, -0.990239
Undefined, -0.80194604, 0.9183838, 0.9485811, 0.84752744
Undefined, 0.9983356, -0.9340936, 0.81090266, 0.90336555
Undefined, 0.8215141, 0.9832726, -0.9647403, 0.850311
Undefined, 0.8131803, 0.9929116, 0.9153028, -0.81658447
Undefined, 0.9803043, -0.9844973, -0.96905446, -0.9598584
Undefined, -0.83694357, 0.82856244, -0.8819783, -0.84198004
Undefined, -0.93800133, -0.86333025, 0.8547967, -0.9570677
Undefined, -0.8186627, -0.97836, -0.9190014, 0.9755276
AllBlack, -0.8244655, -0.8716768, -0.8742704, -0.99850327
AllWhite, 0.91546583, 0.925834, 0.81186265, 0.82128465
TopBlack, -0.8109977, -0.9123476, 0.83226097, 0.98772293
TopWhite, 0.90707034, 0.9765177, -0.98236585, -0.87883705
LeftBlack, -0.80933756, 0.87164766, -0.87502813, 0.93146336
LeftWhite, 0.8093092, -0.8400673, 0.9532955, -0.97338367
SlashBlack, 0.8364055, -0.906601, -0.90952617, 0.9350053
SlashWhite, -0.8792969, 0.8538349, 0.88470286, -0.84315413
Undefined, -0.86427116, 0.9892127, 0.8258455, 0.94150347
Undefined, 0.91864115, -0.9167995, 0.9011186, 0.8544703
Undefined, 0.9726347, 0.9477698, -0.9488607, 0.9245959
Undefined, 0.9963015, 0.89425534, 0.9349097, -0.9614836
Undefined, 0.8809644, -0.9759596, -0.9477301, -0.94701505
Undefined, -0.9033319, 0.98753804, -0.9662184, -0.9843982
Undefined, -0.91838133, -0.9008868, 0.9620978, -0.80886483
Undefined, -0.81630784, -0.87685734, -0.9419877, 0.9571628
AllBlack, -0.82764477, -0.98910683, -0.9234518, -0.91785765
AllWhite, 0.9506722, 0.84086233, 0.96019596, 0.8925381
TopBlack, -0.9705291, -0.82055783, 0.95882875, 0.86153936
TopWhite, 0.8912066, 0.8286996, -0.9770822, -0.9421502
LeftBlack, -0.9716913, 0.9480425, -0.8540409, 0.9033373
LeftWhite, 0.9061048, -0.9376878, 0.93982226, -0.8767331
SlashBlack, 0.8229943, -0.8414473, -0.82312214, 0.8177544
SlashWhite, -0.9547017, 0.8922538, 0.8381624, -0.8957773
Undefined, -0.8057821, 0.99169785, 0.89695114, 0.8071946
Undefined, 0.97080356, -0.817052, 0.8108114, 0.8401021
Undefined, 0.8157637, 0.85519207, -0.97648597, 0.88277406
Undefined, 0.8287093, 0.904679, 0.8931916, -0.8896817
Undefined, 0.9238046, -0.8199476, -0.83717346, -0.86826533
Undefined, -0.82281643, 0.8386504, -0.85105807, -0.88995695
Undefined, -0.84928465, -0.8467186, 0.89486337, -0.9092249
Undefined, -0.8177402, -0.9424416, -0.93783635, 0.8782753
AllBlack, -0.98239535, -0.8630514, -0.8557573, -0.8995088
AllWhite, 0.9317485, 0.9698876, 0.9713466, 0.9546393
TopBlack, -0.9372312, -0.81393886, 0.8875736, 0.85091275
TopWhite, 0.96120185, 0.85704815, -0.84802383, -0.9183153
LeftBlack, -0.9482557, 0.93344045, -0.8939498, 0.9347541
LeftWhite, 0.8550803, -0.9698971, 0.87296087, -0.9671317
SlashBlack, 0.9406398, -0.80699414, -0.95790994, 0.9240849
SlashWhite, -0.9221887, 0.9015864, 0.8223618, -0.8733221
Undefined, -0.91735566, 0.8982107, 0.9003787, 0.9656579
Undefined, 0.8489217, -0.9936828, 0.95793325, 0.95391697
Undefined, 0.848601, 0.8825342, -0.93103415, 0.8088776
Undefined, 0.9510768, 0.8001453, 0.9287551, -0.9922365
Undefined, 0.9986948, -0.9765481, -0.9609692, -0.88429976
Undefined, -0.8484917, 0.8030823, -0.823195, -0.8124983
Undefined, -0.99009055, -0.8886257, 0.9588689, -0.9247543
Undefined, -0.8119776, -0.8472617, -0.8324506, 0.8356447
AllBlack, -0.99157697, -0.8142515, -0.93355703, -0.86299115
AllWhite, 0.95666945, 0.88236594, 0.8693936, 0.954573
TopBlack, -0.9755072, -0.94003284, 0.8861531, 0.9725461
TopWhite, 0.83886296, 0.86408323, -0.8160548, -0.94049454
LeftBlack, -0.87823904, 0.9656735, -0.9253901, 0.9456406
LeftWhite, 0.9406172, -0.9380621, 0.82483035, -0.9142734
SlashBlack, 0.87501574, -0.88788044, -0.97556734, 0.96029603
SlashWhite, -0.83481383, 0.8331789, 0.9419393, -0.80133927
Undefined, -0.8500836, 0.89538944, 0.8173006, 0.93682534
Undefined, 0.86658823, -0.8657639, 0.83556706, 0.91632885
Undefined, 0.9071545, 0.80639625, -0.90879256, 0.90845895
Undefined, 0.9169292, 0.8506489, 0.9736353, -0.92600733
Undefined, 0.8725708, -0.81837445, -0.84651524, -0.8463042
Undefined, -0.9218716, 0.88681, -0.8950275, -0.8535149
Undefined, -0.9894211, -0.81928366, 0.9879754, -0.868789
Undefined, -0.9067986, -0.90909755, -0.9197591, 0.9423283
AllBlack, -0.99809355, -0.88481385, -0.9224625, -0.9434735
AllWhite, 0.8467826, 0.8792295, 0.87390625, 0.81247514
TopBlack, -0.93010646, -0.8090613, 0.83848614, 0.9342209
TopWhite, 0.82926947, 0.91637146, -0.9973442, -0.82436687
LeftBlack, -0.9142451, 0.84956, -0.88772523, 0.8164394
LeftWhite, 0.98666364, -0.8956351, 0.87946767, -0.9632736
SlashBlack, 0.8003619, -0.9637857, -0.9474042, 0.8473046
SlashWhite, -0.8777885, 0.96677804, 0.8095302, -0.99805695
Undefined, -0.88663715, 0.9664643, 0.9103654, 0.83211535
Undefined, 0.92818636, -0.83016175, 0.87922466, 0.9933413
Undefined, 0.9444682, 0.8340401, -0.9161977, 0.91281027
Undefined, 0.8483239, 0.9608066, 0.82424545, -0.8730497
Undefined, 0.82193947, -0.96360856, -0.9545439, -0.8572386
Undefined, -0.82137233, 0.9033197, -0.95566463, -0.90245837
Undefined, -0.80534613, -0.95918894, 0.94311166, -0.8829969
Undefined, -0.9318253, -0.8266016, -0.93468666, 0.9633284
AllBlack, -0.9995311, -0.8404292, -0.8475838, -0.8628052
AllWhite, 0.806006, 0.9652288, 0.8961805, 0.88408333
TopBlack, -0.97033536, -0.8943839, 0.8719712, 0.95262355
TopWhite, 0.9794374, 0.9666574, -0.91494966, -0.83955526
LeftBlack, -0.93954027, 0.87435454, -0.8253651, 0.9141799
LeftWhite, 0.81223416, -0.9522916, 0.9766846, -0.98331743
SlashBlack, 0.8107996, -0.80790704, -0.82676923, 0.96899736
SlashWhite, -0.88705015, 0.99622774, 0.86151606, -0.9178665
Undefined, -0.89935344, 0.95286936, 0.91327924, 0.8078947
Undefined, 0.91322285, -0.96144027, 0.8670436, 0.8567107
Undefined, 0.86742806, 0.8704605, -0.8869032, 0.9269885
Undefined, 0.8313485, 0.8030411, 0.92302096, -0.83868873
Undefined, 0.8442393, -0.90355635, -0.94345665, -0.85747075
Undefined, -0.8012365, 0.82050675, -0.9510942, -0.84723943
Undefined, -0.8637446, -0.8642663, 0.85200554, -0.998099
Undefined, -0.9384596, -0.92718315, -0.9970332, 0.97410756
AllBlack, -0.83286786, -0.95410466, -0.85327005, -0.82656807
AllWhite, 0.8533782, 0.90705496, 0.9263324, 0.9781
TopBlack, -0.8073109, -0.96865445, 0.84675187, 0.94177365
TopWhite, 0.8653884, 0.84969616, -0.95196897, -0.8077585
LeftBlack, -0.8848861, 0.9880805, -0.9247581, 0.9834938
LeftWhite, 0.8527711, -0.80404526, 0.91663, -0.8788467
SlashBlack, 0.8017751, -0.86603975, -0.9441501, 0.8489565
SlashWhite, -0.9094347, 0.86894464, 0.9182511, -0.9402449
Undefined, -0.8734273, 0.91279566, 0.8941206, 0.8772438
Undefined, 0.9497711, -0.89645284, 0.9853106, 0.93718433
Undefined, 0.97722393, 0.96535665, -0.8501599, 0.83258206
Undefined, 0.9737549, 0.80932057, 0.98185104, -0.81404847
Undefined, 0.91229737, -0.84424704, -0.91321295, -0.95037913
Undefined, -0.8024251, 0.8135394, -0.9213365, -0.82882255
Undefined, -0.83747464, -0.97442335, 0.824793, -0.98733836
Undefined, -0.9629048, -0.8773759, -0.86866534, 0.9383663
AllBlack, -0.8504034, -0.90650696, -0.8683464, -0.95259273
AllWhite, 0.9555755, 0.87472516, 0.8579874, 0.9884332
TopBlack, -0.8027699, -0.98757374, 0.8062699, 0.8874144
TopWhite, 0.9538854, 0.884048, -0.9050918, -0.9924545
LeftBlack, -0.8841887, 0.93010163, -0.9366592, 0.8651876
LeftWhite, 0.9557317, -0.96787196, 0.9378198, -0.8598879
SlashBlack, 0.9914592, -0.86529803, -0.8397692, 0.97534776
SlashWhite, -0.8716599, 0.9979722, 0.9742795, -0.89984804
Undefined, -0.8966913, 0.9117936, 0.9821786, 0.86724794
Undefined, 0.9409742, -0.8292583, 0.85847294, 0.8375722
Undefined, 0.98625964, 0.9247797, -0.94760925, 0.8148514
Undefined, 0.8072695, 0.833922, 0.8749372, -0.9534267
Undefined, 0.86933154, -0.8323384, -0.90314966, -0.8328032
Undefined, -0.9407167, 0.8034777, -0.9826346, -0.88253146
Undefined, -0.9686872, -0.8084585, 0.96113354, -0.8902775
Undefined, -0.834956, -0.88263965, -0.9167733, 0.8047977
AllBlack, -0.81329423, -0.90642184, -0.9907231, -0.8420918
AllWhite, 0.9018693, 0.8378439, 0.85148036, 0.8549304
TopBlack, -0.8716287, -0.899087, 0.87892795, 0.830952
TopWhite, 0.82026273, 0.9229684, -0.85261834, -0.9575371
LeftBlack, -0.99036086, 0.88634247, -0.90601623, 0.83932143
LeftWhite, 0.89482254, -0.94147635, 0.95913136, -0.8932136
SlashBlack, 0.92915905, -0.8996472, -0.89856076, 0.9325157
SlashWhite, -0.8681248, 0.96819544, 0.80261624, -0.90362
Undefined, -0.8080064, 0.94281155, 0.8015572, 0.9008477
Undefined, 0.84319896, -0.8328454, 0.8515574, 0.83148766
Undefined, 0.980858, 0.8482192, -0.9611744, 0.8416297
Undefined, 0.92454976, 0.9516826, 0.8622687, -0.84571874
Undefined, 0.9558401, -0.80359644, -0.89991665, -0.9486135
Undefined, -0.9766235, 0.87745184, -0.9099752, -0.8718179
Undefined, -0.9472905, -0.89750946, 0.91293275, -0.80222213
Undefined, -0.93928313, -0.9189647, -0.9868056, 0.9034333
AllBlack, -0.8964708, -0.97530794, -0.82294554, -0.8774512
AllWhite, 0.9214112, 0.95177066, 0.9143382, 0.9575154
TopBlack, -0.8347851, -0.8745286, 0.8584634, 0.8466033
TopWhite, 0.98030186, 0.9175017, -0.9686639, -0.9774764
LeftBlack, -0.8373785, 0.852842, -0.97667557, 0.86452836
LeftWhite, 0.86827874, -0.8540027, 0.9269965, -0.9305545
SlashBlack, 0.8328364, -0.9297393, -0.95355725, 0.9456895
SlashWhite, -0.91991264, 0.84933525, 0.8922045, -0.86189336
Undefined, -0.8614136, 0.8577411, 0.9451589, 0.9492418
Undefined, 0.92873704, -0.9848175, 0.9243075, 0.80406946
Undefined, 0.88925827, 0.94240123, -0.91382843, 0.9020949
Undefined, 0.81898844, 0.86337185, 0.891516, -0.82978874
Undefined, 0.92884564, -0.9354564, -0.96484363, -0.8864411
Undefined, -0.9422891, 0.9222773, -0.8351546, -0.8424681
Undefined, -0.8483114, -0.892391, 0.8446148, -0.991672
Undefined, -0.9982134, -0.9686486, -0.8376028, 0.98544985
AllBlack, -0.98232406, -0.99657005, -0.98518974, -0.92256075
AllWhite, 0.97234285, 0.819422, 0.8487393, 0.852561
TopBlack, -0.92853445, -0.9726061, 0.9752701, 0.9258775
TopWhite, 0.9401743, 0.82490164, -0.9115661, -0.96946454
LeftBlack, -0.8382233, 0.92376846, -0.81684387, 0.98445624
LeftWhite, 0.8844916, -0.8057634, 0.91960424, -0.9391363
SlashBlack, 0.82258654, -0.9026908, -0.90093035, 0.83634603
SlashWhite, -0.9402027, 0.93263555, 0.80585605, -0.92060965
Undefined, -0.9047984, 0.9283786, 0.91977084, 0.8224184
Undefined, 0.8781821, -0.9689552, 0.8574459, 0.9094236
Undefined, 0.886717, 0.91228265, -0.95790666, 0.969683
Undefined, 0.9470072, 0.9092771, 0.9022938, -0.8234098
Undefined, 0.98082495, -0.87515026, -0.95344865, -0.87444496
Undefined, -0.95180476, 0.85314655, -0.9009582, -0.97656065
Undefined, -0.8769658, -0.84605336, 0.8999742, -0.86965203
Undefined, -0.91849166, -0.8123933, -0.9123583, 0.9958989
AllBlack, -0.9667501, -0.85466045, -0.8210791, -0.8117957
AllWhite, 0.9051308, 0.8891477, 0.8912824, 0.86926806
TopBlack, -0.8663226, -0.90742034, 0.89773923, 0.97220904
TopWhite, 0.84785676, 0.94992125, -0.99212915, -0.91330945
LeftBlack, -0.80039704, 0.87752056, -0.8555211, 0.8650524
LeftWhite, 0.9791869, -0.9314111, 0.9688049, -0.85165185
SlashBlack, 0.8274204, -0.9432102, -0.9454526, 0.83212876
SlashWhite, -0.86898106, 0.98779386, 0.9909319, -0.8743237
Undefined, -0.99992436, 0.96200776, 0.8029329, 0.89234674
Undefined, 0.88819796, -0.89049804, 0.918279, 0.8916772
Undefined, 0.9838679, 0.8841806, -0.8081224, 0.84438443
Undefined, 0.9554073, 0.92874914, 0.92870384, -0.9270446
Undefined, 0.8539243, -0.9866647, -0.869255, -0.8409711
Undefined, -0.95687217, 0.8473059, -0.816712, -0.835339
Undefined, -0.88585556, -0.9694273, 0.9843753, -0.9619206
Undefined, -0.9436951, -0.8591536, -0.800287, 0.87852865
AllBlack, -0.9164884, -0.8234155, -0.9722847, -0.88584906
AllWhite, 0.94698834, 0.8997824, 0.8251115, 0.90989894
TopBlack, -0.95924157, -0.9638439, 0.8811845, 0.8950063
TopWhite, 0.92328864, 0.9244205, -0.89624447, -0.8986712
LeftBlack, -0.8145063, 0.818408, -0.9782045, 0.88231635
LeftWhite, 0.91853887, -0.94996077, 0.9174515, -0.9526185
SlashBlack, 0.94529575, -0.9675939, -0.80649114, 0.9187707
SlashWhite, -0.90612274, 0.9563584, 0.94798213, -0.9247142
Undefined, -0.8838936, 0.92959374, 0.927896, 0.9319918
Undefined, 0.9564645, -0.8428548, 0.9800562, 0.95414186
Undefined, 0.9615532, 0.95935607, -0.88172954, 0.9930283
Undefined, 0.9661213, 0.9217057, 0.91205037, -0.9614351
Undefined, 0.8731828, -0.88570404, -0.9474143, -0.92528707
Undefined, -0.88094914, 0.91797066, -0.9599898, -0.96652764
Undefined, -0.905964, -0.81966615, 0.9405533, -0.97939444
Undefined, -0.89329123, -0.90634084, -0.8037762, 0.8028832
AllBlack, -0.81586176, -0.9564703, -0.81111264, -0.9936949
AllWhite, 0.99652445, 0.96425265, 0.94220674, 0.9716515
TopBlack, -0.8383518, -0.82406265, 0.92076313, 0.95918286
TopWhite, 0.86823124, 0.9244232, -0.98649716, -0.82359
LeftBlack, -0.8555435, 0.84505606, -0.8455879, 0.8204187
LeftWhite, 0.80894405, -0.822695, 0.8437651, -0.96592295
SlashBlack, 0.96960396, -0.9613684, -0.8260278, 0.93679833
SlashWhite, -0.90230155, 0.8006618, 0.8608506, -0.85521233
Undefined, -0.9555798, 0.87884635, 0.97716653, 0.809651
Undefined, 0.9105931, -0.91835546, 0.9649107, 0.9089301
Undefined, 0.94349736, 0.9757628, -0.8869353, 0.8568865
Undefined, 0.9972075, 0.80080694, 0.8982964, -0.9815408
Undefined, 0.83316904, -0.9169633, -0.92385095, -0.8482352
Undefined, -0.86075294, 0.9833575, -0.99393916, -0.99316674
Undefined, -0.91270524, -0.8451897, 0.82409096, -0.835156
Undefined, -0.93822485, -0.80540836, -0.86934996, 0.83769006
AllBlack, -0.9632121, -0.8655508, -0.803603, -0.9893849
